sample_index,true_label,tf_prediction,json_prediction,tf_correct,json_correct,models_agree,tf_probability,json_probability
1722,2,7,7,False,False,True,8.335595,8.473160690187935
1723,0,0,0,True,True,True,36.28737,36.07742478406919
1724,4,4,4,True,True,True,16.815266,16.62407669916093
1725,6,6,6,True,True,True,11.762028,11.76164705129658
1726,0,0,0,True,True,True,26.755512,26.711558715494654
1727,3,3,3,True,True,True,29.983816,30.000942765048713
1728,1,1,1,True,True,True,13.354544,13.392579882067187
1729,1,1,1,True,True,True,14.711786,14.815055566349843
1730,3,3,3,True,True,True,9.634261,9.550306071925155
1731,3,3,3,True,True,True,17.889366,17.891438686812595
1732,9,9,9,True,True,True,8.39871,8.379965658259584
1733,6,6,6,True,True,True,28.18488,27.96647095582898
1734,7,7,7,True,True,True,28.359728,28.512379140525347
1735,4,4,4,True,True,True,10.666984,10.90677721857324
1736,1,1,1,True,True,True,14.137455,14.148940402918509
1737,5,5,5,True,True,True,12.247001,12.351430577198125
1738,3,3,3,True,True,True,16.997307,17.027084272450875
1739,0,0,0,True,True,True,22.097094,21.77534354397728
1740,8,8,8,True,True,True,9.884629,10.05905643184111
1741,7,7,7,True,True,True,24.357948,24.41523572531872
1742,3,3,3,True,True,True,13.273539,13.214698466354593
1743,9,9,9,True,True,True,12.106793,12.057746030314659
1744,6,6,6,True,True,True,13.537882,13.621408913503496
1745,9,9,9,True,True,True,19.949621,19.94141390674966
1746,3,3,3,True,True,True,10.417217,10.434980511574903
1747,5,5,5,True,True,True,19.129238,19.359195977211627
1748,0,0,0,True,True,True,10.426072,10.356602933255374
1749,2,2,2,True,True,True,24.752413,24.605024487818966
1750,7,7,7,True,True,True,12.360176,12.444391748248856
1751,4,4,4,True,True,True,14.530896,14.730155232503341
1752,5,5,5,True,True,True,19.482754,19.40039557367678
1753,1,1,1,True,True,True,11.36731,11.40386921947859
1754,7,3,3,False,False,True,5.002533,5.0010812119017105
1755,5,5,5,True,True,True,7.7065597,7.868171820229386
1756,8,8,8,True,True,True,16.804714,16.904005979393176
1757,0,0,0,True,True,True,13.4946165,13.245356371917385
1758,8,8,8,True,True,True,25.627544,25.78547410247333
1759,8,8,8,True,True,True,10.156606,10.085089147615282
1760,1,1,1,True,True,True,16.71804,16.788573875761777
1761,5,5,5,True,True,True,14.397909,14.533795730334845
1762,0,0,0,True,True,True,20.087814,20.02280772419089
1763,3,3,3,True,True,True,14.173477,14.15714436746192
1764,0,0,0,True,True,True,26.48182,26.433968963564666
1765,3,3,3,True,True,True,11.0328245,11.002361250729972
1766,1,1,1,True,True,True,13.716248,13.910008499175488
1767,4,4,4,True,True,True,19.870417,19.94460396403152
1768,0,0,0,True,True,True,21.061502,20.982494867215316
1769,3,3,3,True,True,True,13.859694,13.869655681985778
1770,7,7,7,True,True,True,19.575783,19.495050937086575
1771,2,2,2,True,True,True,27.547615,27.362488564208338
1772,7,3,3,False,False,True,1.2661122,1.3278677433534065
1773,1,1,1,True,True,True,7.8501267,7.871852638732838
1774,8,8,8,True,True,True,14.787679,14.937474838830475
1775,0,0,0,True,True,True,15.097352,15.039804605392325
1776,7,7,7,True,True,True,15.301391,15.317741875692612
1777,0,0,0,True,True,True,23.784006,23.753313440256072
1778,4,4,4,True,True,True,16.105526,16.226261356031277
1779,3,3,3,True,True,True,20.98792,20.95537893334455
1780,1,1,1,True,True,True,13.500322,13.610225382590452
1781,9,9,9,True,True,True,11.076653,11.10117021494857
1782,8,8,8,True,True,True,8.2400675,8.22246669912446
1783,7,7,7,True,True,True,22.405535,22.427760536636224
1784,7,7,7,True,True,True,25.178658,25.156695229880356
1785,1,1,1,True,True,True,15.752855,16.070681774949858
1786,4,4,4,True,True,True,18.258318,18.25109768111198
1787,9,9,9,True,True,True,15.928264,15.913532180066863
1788,9,9,9,True,True,True,13.90087,13.813512004848485
1789,3,3,3,True,True,True,7.805639,7.659697224581978
1790,2,8,8,False,False,True,11.617344,11.793052121570282
1791,1,1,1,True,True,True,15.945099,16.065652784631624
1792,7,7,7,True,True,True,23.625254,23.755800532322706
1793,9,9,9,True,True,True,24.701801,24.654393490855078
1794,0,0,0,True,True,True,13.63802,13.4426644721904
1795,2,2,2,True,True,True,25.708769,25.582939634078375
1796,0,0,0,True,True,True,22.717611,22.620866008187516
1797,3,3,3,True,True,True,6.5341783,6.422921607196953
1798,3,3,3,True,True,True,14.154136,14.070535937048378
1799,7,7,7,True,True,True,19.90067,19.766798394876627
1800,6,2,2,False,False,True,1.8882078,1.5669507538876675
1801,9,9,9,True,True,True,24.170826,24.199154929583294
1802,2,2,2,True,True,True,17.780695,17.481058153789906
1803,3,3,3,True,True,True,21.099928,21.090984143462958
1804,3,3,3,True,True,True,36.85955,36.944204760959536
1805,7,7,7,True,True,True,29.14848,29.14614050765447
1806,7,7,7,True,True,True,15.273781,15.129611482525178
1807,0,0,0,True,True,True,30.073664,30.088209814669703
1808,0,0,0,True,True,True,8.777035,8.858657439282084
1809,7,7,7,True,True,True,7.8082013,7.742714931683372
1810,5,5,5,True,True,True,20.039824,19.898148910345526
1811,2,2,2,True,True,True,17.647842,17.41136159056094
1812,9,9,9,True,True,True,10.9741,10.943906196815169
1813,8,8,8,True,True,True,12.157509,12.338306535068437
1814,7,7,7,True,True,True,14.616043,14.670146724288633
1815,4,4,4,True,True,True,16.873781,16.947383109019633
1816,4,4,4,True,True,True,18.340454,18.329321931061322
1817,2,2,2,True,True,True,23.338871,23.20900998506974
1818,6,6,6,True,True,True,15.107786,14.906120722055483
1819,6,6,6,True,True,True,6.3375964,6.2072477028020545
1820,1,1,1,True,True,True,21.920116,22.162568017182554
1821,9,9,9,True,True,True,19.102423,19.07132096410546
1822,6,6,6,True,True,True,14.270567,14.172540092505466
1823,8,8,8,True,True,True,9.092635,9.098630470917623
1824,2,2,2,True,True,True,33.25099,33.14542362307942
1825,9,9,9,True,True,True,15.402151,15.250761257517022
1826,0,0,0,True,True,True,10.758964,10.515154336323736
1827,8,8,8,True,True,True,23.220537,23.388552655281256
1828,3,7,7,False,False,True,5.549745,5.642251946141014
1829,1,1,1,True,True,True,14.503231,14.556656935494976
1830,1,1,1,True,True,True,9.40416,9.543281628743392
1831,6,6,6,True,True,True,18.127602,17.86543314332908
1832,3,3,3,True,True,True,15.913088,15.858347995214674
1833,5,5,5,True,True,True,21.048733,21.023602048774176
1834,1,1,1,True,True,True,19.11068,19.305707768944067
1835,1,1,1,True,True,True,10.330339,10.419140193590447
1836,1,1,1,True,True,True,15.342939,15.468564905199749
1837,3,3,3,True,True,True,10.289101,10.325891390457183
1838,1,1,1,True,True,True,17.016356,17.214493320172984
1839,2,2,2,True,True,True,12.742874,12.532570709210784
1840,3,3,3,True,True,True,19.937706,19.92629384127462
1841,0,0,0,True,True,True,31.57758,31.456204530769234
1842,2,2,2,True,True,True,23.61594,23.46219987173845
1843,0,0,0,True,True,True,14.072572,13.856533293093431
1844,1,1,1,True,True,True,15.549593,15.682758812401222
1845,3,3,3,True,True,True,26.045835,26.04393006068926
1846,5,5,5,True,True,True,18.00019,18.071321191910798
1847,5,5,5,True,True,True,19.630772,19.733432335806047
1848,7,7,7,True,True,True,24.740797,24.793126401025884
1849,4,4,4,True,True,True,15.599997,15.525051915745331
1850,8,8,8,True,True,True,13.525188,13.602126186382694
1851,9,9,9,True,True,True,18.349373,18.287218940753498
1852,6,6,6,True,True,True,17.277258,17.025411212752257
1853,9,9,9,True,True,True,13.204492,13.202881192419055
1854,6,6,6,True,True,True,28.334267,28.020622517777984
1855,8,8,8,True,True,True,10.01356,10.085408094736525
1856,3,3,3,True,True,True,17.23142,17.184793196826707
1857,6,6,6,True,True,True,30.976803,30.757565273185268
1858,6,6,6,True,True,True,21.03305,20.90759602764209
1859,8,8,8,True,True,True,20.231783,20.207558705335277
1860,5,5,5,True,True,True,13.89231,13.810622760146636
1861,1,1,1,True,True,True,14.774828,14.904250299962934
1862,4,4,4,True,True,True,16.129965,16.23753439346902
1863,2,2,2,True,True,True,25.208172,25.12573994585416
1864,4,4,4,True,True,True,27.44311,27.34314473846741
1865,4,4,4,True,True,True,19.479383,19.54305370208253
1866,5,5,5,True,True,True,22.178885,22.09561629248931
1867,1,1,1,True,True,True,16.871902,16.95267933117598
1868,1,1,1,True,True,True,8.836037,8.981442482791119
1869,9,9,9,True,True,True,18.515888,18.418590276460804
1870,0,0,0,True,True,True,23.875784,23.727213048413837
1871,2,2,2,True,True,True,11.927249,11.560667474512986
1872,4,4,4,True,True,True,29.238708,29.289002011560996
1873,9,9,9,True,True,True,17.039564,16.96435926995155
1874,5,5,5,True,True,True,11.175377,11.230552102955444
1875,7,7,7,True,True,True,22.843058,22.94351976361771
1876,1,1,1,True,True,True,15.439302,15.558498339364183
1877,8,8,8,True,True,True,10.130392,10.212425777617415
1878,8,8,8,True,True,True,6.195778,6.177149180170827
1879,5,5,5,True,True,True,11.255225,11.31803638979921
1880,6,6,6,True,True,True,6.3349085,6.081510604648788
1881,9,9,9,True,True,True,18.270092,18.186179321239166
1882,8,8,8,True,True,True,19.665918,19.933666247187062
1883,7,7,7,True,True,True,12.464295,12.379109772904812
1884,1,1,1,True,True,True,16.875221,16.97925543431961
1885,1,1,1,True,True,True,13.676264,13.756345942242818
1886,6,6,6,True,True,True,22.184895,22.22070385673074
1887,7,7,7,True,True,True,14.9068365,14.76548658965262
1888,6,6,6,True,True,True,12.879541,12.735077447998968
1889,3,3,3,True,True,True,23.32179,23.25650901252526
1890,2,2,2,True,True,True,41.33921,40.8463124113606
1891,2,2,2,True,True,True,39.236034,39.229860522116944
1892,0,0,0,True,True,True,30.145731,30.004608612150207
1893,8,8,8,True,True,True,20.20529,20.601311435278248
1894,9,9,9,True,True,True,12.044244,12.049307152492872
1895,2,2,2,True,True,True,42.56579,42.09834700505337
1896,5,5,5,True,True,True,24.439968,24.42443946172585
1897,1,1,1,True,True,True,11.25819,11.313128086726403
1898,0,0,0,True,True,True,18.550373,18.50109808199455
1899,8,8,8,True,True,True,14.575509,14.621168434293212
1900,1,1,1,True,True,True,19.282942,19.58678814864934
1901,9,4,4,False,False,True,3.1032975,3.1560926442037553
1902,5,5,5,True,True,True,13.047305,13.101590200413233
1903,7,7,7,True,True,True,5.8798995,5.921497038867946
1904,9,9,9,True,True,True,16.744371,16.673655196979965
1905,6,6,6,True,True,True,20.860981,20.688243506327698
1906,9,9,9,True,True,True,15.300533,15.21301657176744
1907,0,0,0,True,True,True,23.19674,23.102737258321405
1908,6,6,6,True,True,True,11.632613,11.4809939647322
1909,1,1,1,True,True,True,11.555023,11.773400835202073
1910,5,5,5,True,True,True,17.13549,17.054852545411904
1911,5,5,5,True,True,True,12.7500105,12.855679298923983
1912,8,8,8,True,True,True,21.434235,21.632268657452457
1913,3,3,3,True,True,True,6.448047,6.422176565527596
1914,8,8,8,True,True,True,22.320232,22.5555039523615
1915,2,2,2,True,True,True,19.544851,19.258127426863673
1916,6,6,6,True,True,True,20.353834,20.314240464734524
1917,5,5,5,True,True,True,16.809822,16.92526533542479
1918,0,0,0,True,True,True,12.81623,12.428896707950345
1919,7,7,7,True,True,True,23.178448,23.128945249066653
1920,4,4,4,True,True,True,11.86471,11.785636966898993
1921,6,6,6,True,True,True,30.034971,29.99421260330453
1922,1,1,1,True,True,True,10.807865,10.875181471161342
1923,3,3,3,True,True,True,30.229534,30.169809923690455
1924,4,4,4,True,True,True,15.222697,15.242716212672088
1925,7,7,7,True,True,True,18.34171,18.194395302084462
1926,3,3,3,True,True,True,13.448873,13.350043819430581
1927,2,2,2,True,True,True,15.725052,15.345003310855073
1928,3,3,3,True,True,True,20.495306,20.504837445848672
1929,4,4,4,True,True,True,18.713339,18.799447711169375
1930,2,2,2,True,True,True,15.78594,15.545056729059294
1931,5,5,5,True,True,True,12.526982,12.39010810370946
1932,2,2,2,True,True,True,16.257208,15.870097435340861
1933,7,7,7,True,True,True,18.93443,18.93730283124284
1934,1,1,1,True,True,True,13.812344,13.92190495401915
1935,7,7,7,True,True,True,20.927876,20.911011488989374
1936,2,2,2,True,True,True,26.688738,26.311445688045396
1937,6,6,6,True,True,True,13.136881,13.142937482313085
1938,4,4,4,True,True,True,7.532427,7.660712384208486
1939,1,1,1,True,True,True,13.110779,13.205413020348386
1940,5,5,5,True,True,True,13.511273,13.77105206544879
1941,7,9,9,False,False,True,6.6743655,6.589597320698266
1942,8,8,8,True,True,True,9.055851,9.019866796744886
1943,6,6,6,True,True,True,17.76154,17.76557103251323
1944,0,0,0,True,True,True,21.263998,21.250798505536455
1945,1,1,1,True,True,True,10.327354,10.395510225121543
1946,8,8,8,True,True,True,13.775909,13.814279012162274
1947,2,2,2,True,True,True,16.676054,16.473461794690312
1948,5,5,5,True,True,True,9.554514,9.797039353012812
1949,7,7,7,True,True,True,21.682573,21.681678892971743
1950,7,7,7,True,True,True,14.262646,14.259048475021938
1951,6,6,6,True,True,True,13.679927,13.596604714937158
1952,9,9,9,True,True,True,6.749744,6.8469080815352035
1953,3,3,3,True,True,True,18.096148,18.189884162848703
1954,5,5,5,True,True,True,10.998778,10.99290873654955
1955,8,8,8,True,True,True,11.991793,12.13176089858499
1956,4,4,4,True,True,True,21.98616,22.012221538892256
1957,2,2,2,True,True,True,33.77736,33.57774509065962
1958,4,4,4,True,True,True,28.57325,28.727507093858087
1959,0,0,0,True,True,True,15.189628,15.060447859150303
1960,8,8,8,True,True,True,13.500498,13.64011906395175
1961,8,8,8,True,True,True,15.926038,15.972998940710006
1962,3,3,3,True,True,True,31.627897,31.40592970383325
1963,4,4,4,True,True,True,12.335673,12.402614391490792
1964,9,9,9,True,True,True,15.112813,15.019430951579741
1965,2,2,2,True,True,True,15.658546,15.378450301299724
1966,7,7,7,True,True,True,28.894016,28.90873999659577
1967,5,5,5,True,True,True,35.801674,35.91379336618496
1968,8,8,8,True,True,True,11.831183,11.882342999414515
1969,6,6,6,True,True,True,6.7686357,6.418461155137333
1970,5,5,5,True,True,True,18.764444,18.791866032483288
1971,6,6,6,True,True,True,25.802921,25.65480923510869
1972,0,0,0,True,True,True,24.94296,24.82010474280417
1973,8,8,8,True,True,True,9.509584,9.599696333801461
1974,6,6,6,True,True,True,19.709782,19.55446507187634
1975,7,7,7,True,True,True,19.618753,19.59590152257552
1976,3,3,3,True,True,True,16.017303,16.07286054508973
1977,6,6,6,True,True,True,16.301657,16.193359227682393
1978,4,4,4,True,True,True,10.891136,10.99971137976636
1979,9,9,9,True,True,True,9.337786,9.34002234844384
1980,4,4,4,True,True,True,22.5002,22.490719880266663
1981,6,5,5,False,False,True,2.9168608,2.9320220015446523
1982,6,6,5,True,False,False,7.824495,8.010191150300338
1983,3,3,3,True,True,True,20.933676,20.720286403559918
1984,2,0,0,False,False,True,13.050909,12.923791401742141
1985,4,4,4,True,True,True,14.623555,14.648525260242431
1986,1,1,1,True,True,True,14.103889,14.131288100867275
1987,0,0,0,True,True,True,15.244809,15.246458928162467
1988,1,1,1,True,True,True,9.771376,9.86123205110509
1989,4,4,4,True,True,True,14.829505,14.895885677106158
1990,6,6,6,True,True,True,16.195671,16.052036146868684
1991,2,2,2,True,True,True,23.502338,23.2752340771038
1992,9,9,9,True,True,True,17.200336,17.12846509483796
1993,1,1,1,True,True,True,13.835531,13.989929783705609
1994,1,1,1,True,True,True,14.341757,14.45832571223715
1995,0,0,0,True,True,True,25.416506,25.203000842590022
1996,6,6,6,True,True,True,18.701818,18.592796052815803
1997,3,3,3,True,True,True,16.181099,16.135822282070983
1998,9,9,9,True,True,True,14.086819,13.965298863713796
1999,5,5,5,True,True,True,19.807281,19.863695678209297
2000,6,6,6,True,True,True,8.465714,8.350061266652268
2001,5,5,5,True,True,True,15.094442,15.077406047255732
2002,6,6,6,True,True,True,12.981202,12.798419398550298
2003,5,5,5,True,True,True,20.257551,20.333013573199064
2004,8,9,9,False,False,True,10.112102,10.076908669772207
2005,4,4,4,True,True,True,19.948723,19.880266634414127
2006,6,6,6,True,True,True,18.838705,18.55907413835868
2007,4,4,4,True,True,True,16.899776,17.07231683141562
2008,3,3,3,True,True,True,18.470148,18.394347292937585
2009,9,9,9,True,True,True,10.403154,10.501884445767589
2010,1,1,1,True,True,True,10.248175,10.217637264496236
2011,3,3,3,True,True,True,15.019903,14.988093088925227
2012,4,4,4,True,True,True,32.691246,32.62011828622144
2013,1,1,1,True,True,True,10.225302,10.243865211885574
2014,9,9,9,True,True,True,15.752441,15.637681022233638
2015,1,1,1,True,True,True,17.097345,17.196355635450484
2016,7,2,2,False,False,True,20.275007,20.132670450663795
2017,1,1,1,True,True,True,14.694351,14.72705656323313
2018,1,7,7,False,False,True,8.110407,8.295298687602674
2019,9,9,9,True,True,True,13.430533,13.316974235348157
2020,3,3,3,True,True,True,17.199076,17.21562843927775
2021,5,5,5,True,True,True,25.72074,25.924505253996507
2022,4,4,4,True,True,True,18.797577,18.922516765558974
2023,0,0,0,True,True,True,13.3469715,13.276708092471804
2024,7,9,9,False,False,True,9.840988,9.883138734677546
2025,3,3,3,True,True,True,7.0994287,7.069153956054424
2026,6,6,6,True,True,True,18.829617,18.625983071017068
2027,1,1,1,True,True,True,8.060766,8.071842389049241
2028,7,7,7,True,True,True,12.825055,12.775275575970383
2029,5,5,5,True,True,True,2.062288,2.3157158759639334
2030,5,5,5,True,True,True,30.574892,30.684235648404204
2031,3,3,3,True,True,True,24.92686,24.82823806319378
2032,3,3,3,True,True,True,22.333658,22.30576180739054
2033,0,2,2,False,False,True,1.8454136,1.8915065328320655
2034,1,1,1,True,True,True,10.120253,10.191267553640786
2035,5,5,5,True,True,True,15.396906,15.566373700531347
2036,7,7,7,True,True,True,21.664446,21.595593287315797
2037,5,8,8,False,False,True,12.696606,12.811383629329725
2038,8,8,8,True,True,True,14.472541,14.497347956825188
2039,6,6,6,True,True,True,6.2761464,6.183404767325149
2040,5,5,5,True,True,True,9.033889,9.318149206398292
2041,1,1,1,True,True,True,11.070824,11.144800517381238
2042,0,0,0,True,True,True,30.371017,30.032848394431305
2043,4,4,4,True,True,True,8.235012,8.198628021065122
2044,2,8,8,False,False,True,11.717201,11.749697262726514
2045,3,3,3,True,True,True,29.081314,28.978697237542004
2046,4,4,4,True,True,True,26.419159,26.445524074624238
2047,6,6,5,True,False,False,25.585041,25.532862343379815
2048,7,7,7,True,True,True,25.5286,25.584666456202473
2049,9,9,9,True,True,True,9.196134,9.13377316518943
2050,8,8,8,True,True,True,18.784523,18.836994598226898
2051,1,1,1,True,True,True,10.647814,10.73249793382518
2052,8,8,8,True,True,True,4.822631,4.773292583901513
2053,4,4,4,True,True,True,14.198724,14.231249809701326
2054,9,9,9,True,True,True,14.38432,14.254391289260399
2055,2,2,2,True,True,True,16.258904,15.994756242589716
2056,8,8,8,True,True,True,15.315548,15.50147316261376
2057,6,6,6,True,True,True,24.691374,24.534859945191368
2058,2,2,2,True,True,True,23.760227,23.417403688401052
2059,7,7,7,True,True,True,11.959519,11.886538215340181
2060,0,0,0,True,True,True,39.525673,39.39316860041659
2061,0,0,0,True,True,True,17.587873,17.316122106793053
2062,6,6,6,True,True,True,30.266016,29.90100944764505
2063,7,7,7,True,True,True,6.6255126,6.647154840445456
2064,5,5,5,True,True,True,17.108627,17.2624252014579
2065,8,8,8,True,True,True,26.467117,26.6184323531053
2066,6,6,6,True,True,True,14.905831,14.73154624814205
2067,0,0,0,True,True,True,12.04798,11.845797524798858
2068,9,9,9,True,True,True,9.955317,9.900874228597743
2069,3,3,3,True,True,True,12.043908,12.011454793037988
2070,7,9,9,False,False,True,2.9984925,2.8859507100728288
2071,1,1,1,True,True,True,8.431789,8.443629100234796
2072,3,3,3,True,True,True,19.012201,19.024499324224493
2073,5,5,5,True,True,True,11.589414,11.688895107560034
2074,4,8,8,False,False,True,11.386434,11.370570418025528
2075,3,3,3,True,True,True,9.809865,9.631924680483714
2076,3,3,3,True,True,True,20.843102,20.806579322613484
2077,5,5,5,True,True,True,29.350779,29.278238267310837
2078,5,5,5,True,True,True,27.198427,27.44798427618981
2079,6,6,6,True,True,True,12.443315,12.318084863168314
2080,3,3,3,True,True,True,38.848976,38.78613102668955
2081,0,0,0,True,True,True,17.959965,17.67804969041741
2082,2,2,2,True,True,True,15.417665,15.37008218762321
2083,3,3,3,True,True,True,12.019859,11.998802548656922
2084,4,4,4,True,True,True,8.374432,8.318462354973718
2085,2,2,2,True,True,True,23.597994,23.475435202165677
2086,3,3,3,True,True,True,27.94143,27.931119165435618
2087,0,0,0,True,True,True,32.666046,32.44900374531601
2088,9,9,9,True,True,True,20.579405,20.469221091518538
2089,9,9,9,True,True,True,15.295105,15.223953946344674
2090,4,4,4,True,True,True,8.812995,8.877627987287537
2091,7,7,7,True,True,True,22.934755,22.897705709122775
2092,2,2,2,True,True,True,20.918427,20.536130148341503
2093,8,1,1,False,False,True,3.522016,3.705137396479913
2094,4,4,4,True,True,True,22.73272,22.651972749607737
2095,7,7,7,True,True,True,24.34615,24.14929454065795
2096,0,0,0,True,True,True,32.862473,32.50086634380916
2097,6,6,6,True,True,True,8.860186,8.753179080454489
2098,2,2,2,True,True,True,8.867461,8.739925582929091
2099,8,8,8,True,True,True,13.942152,14.032290237002648
2100,5,5,5,True,True,True,18.81428,18.633763964820577
2101,2,2,2,True,True,True,24.135397,23.571630820881204
2102,8,8,8,True,True,True,13.382816,13.436273995069602
2103,5,5,5,True,True,True,33.74216,33.769693945724185
2104,7,7,7,True,True,True,8.203031,8.209658898301733
2105,3,3,3,True,True,True,12.612436,12.545958330976521
2106,0,0,0,True,True,True,33.353645,33.20320775592878
2107,8,8,8,True,True,True,7.855936,8.039763012295262
2108,2,2,2,True,True,True,31.244915,30.984458558169674
2109,3,7,7,False,False,True,9.507686,9.429581116469405
2110,2,2,2,True,True,True,21.76465,21.837490679378153
2111,8,8,8,True,True,True,20.403902,20.734825366906865
2112,2,2,2,True,True,True,11.131144,10.963639733144545
2113,5,5,5,True,True,True,26.054085,26.15341241901302
2114,5,5,5,True,True,True,36.19388,36.20508207403854
2115,7,7,7,True,True,True,22.413326,22.452398272506404
2116,6,6,6,True,True,True,23.300581,23.202539671542002
2117,4,4,4,True,True,True,13.497122,13.763334955471331
2118,6,4,4,False,False,True,2.9321153,2.9768339557889836
2119,8,8,8,True,True,True,15.382375,15.477803697477196
2120,4,4,4,True,True,True,24.020414,24.068072024528675
2121,8,8,8,True,True,True,13.751894,13.773773099631002
2122,2,2,2,True,True,True,25.496227,25.27674136821552
2123,7,7,7,True,True,True,15.899653,15.872186021406339
2124,4,4,4,True,True,True,31.86912,31.685680837210867
2125,5,5,5,True,True,True,9.833859,9.991910788233119
2126,2,2,2,True,True,True,13.9393015,13.65546308811984
2127,0,0,0,True,True,True,30.903275,30.874838249270404
2128,3,3,3,True,True,True,18.303576,18.31419738501763
2129,9,9,9,True,True,True,-1.5661665,-1.6272998165217327
2130,4,9,9,False,False,True,14.731177,14.676562393567805
2131,6,6,6,True,True,True,8.238823,8.230524742865537
2132,7,7,7,True,True,True,16.469778,16.41932768287786
2133,2,2,2,True,True,True,12.3956175,12.221818902079606
2134,5,5,5,True,True,True,10.647686,10.859119635693359
2135,6,1,1,False,False,True,7.7646523,7.8091928593177435
2136,1,1,1,True,True,True,17.527431,17.562811477157954
2137,1,1,1,True,True,True,15.749805,15.88219360846829
2138,2,2,2,True,True,True,15.00384,14.67358273002738
2139,3,3,3,True,True,True,19.021439,19.054441923308644
2140,6,6,6,True,True,True,19.798306,19.55002549651455
2141,7,7,7,True,True,True,19.725836,19.65815697639386
2142,8,8,8,True,True,True,11.865559,12.053910030941022
2143,7,7,7,True,True,True,21.918344,21.865966176611067
2144,6,6,6,True,True,True,6.692352,6.422487598341805
2145,4,4,4,True,True,True,20.123983,19.897358602858713
2146,8,8,8,True,True,True,22.068268,22.150098912395244
2147,9,9,9,True,True,True,17.238178,17.21099165090058
2148,4,4,4,True,True,True,17.576702,17.651459669585307
2149,8,8,8,True,True,True,16.922634,16.976009595001763
2150,6,6,6,True,True,True,21.380083,21.222785923062176
2151,3,3,3,True,True,True,10.468988,10.387876064865482
2152,8,8,8,True,True,True,18.207056,18.24473807971605
2153,3,3,3,True,True,True,18.293867,18.268684559763408
2154,1,1,1,True,True,True,13.582094,13.711147557851412
2155,0,0,0,True,True,True,21.93215,21.82176726336564
2156,6,6,6,True,True,True,17.910017,17.811102794230344
2157,2,2,2,True,True,True,19.013956,18.63474604752264
2158,2,2,2,True,True,True,25.01019,24.665056702807124
2159,5,5,5,True,True,True,29.621565,29.716494464124192
2160,6,6,6,True,True,True,18.001474,17.957993275126007
2161,9,9,9,True,True,True,13.9575615,13.82366844445012
2162,5,8,8,False,False,True,11.162133,11.53487275411955
2163,8,8,8,True,True,True,19.293785,19.510399255051524
2164,1,1,1,True,True,True,14.566608,14.590185461862163
2165,4,4,4,True,True,True,29.54335,29.391525435550044
2166,1,1,1,True,True,True,14.142431,14.301159644726063
2167,7,7,7,True,True,True,18.858534,18.773203654838618
2168,8,8,8,True,True,True,10.611539,10.846491204492127
2169,4,4,4,True,True,True,11.0304785,11.139265851038187
2170,6,6,6,True,True,True,45.322464,45.075875995798214
2171,1,1,1,True,True,True,10.781294,10.856052801801471
2172,8,8,8,True,True,True,18.287851,18.592282299653814
2173,4,4,4,True,True,True,25.341562,25.390417047624908
2174,3,3,3,True,True,True,6.143745,6.121446067990342
2175,1,1,1,True,True,True,10.443527,10.469328392145066
2176,2,2,2,True,True,True,24.773027,24.417008975927487
2177,8,8,8,True,True,True,18.959412,19.265678474267947
2178,0,0,0,True,True,True,23.515429,23.297276062298167
2179,8,8,8,True,True,True,20.981482,21.074686374889303
2180,5,5,5,True,True,True,21.447088,21.39733008086221
2181,9,9,9,True,True,True,14.692414,14.506861910645094
2182,1,2,2,False,False,True,9.549099,9.341877115122706
2183,4,4,4,True,True,True,17.258219,17.15999681251241
2184,2,2,2,True,True,True,34.59844,34.286777584745366
2185,0,8,8,False,False,True,2.9145672,3.037607748588673
2186,2,2,2,True,True,True,3.2349908,3.3076358485054445
2187,7,7,7,True,True,True,28.689743,28.597050909964736
2188,0,0,0,True,True,True,15.969531,15.813740171284744
2189,9,9,9,True,True,True,7.6713967,7.764322240358888
2190,0,0,0,True,True,True,19.830322,19.53751962782179
2191,2,2,2,True,True,True,23.581875,23.54593608041285
2192,5,5,5,True,True,True,8.87237,8.806098476762616
2193,7,7,7,True,True,True,19.860619,20.01910819721922
2194,6,6,6,True,True,True,18.4332,18.226581760567484
2195,7,2,7,False,True,False,9.214016,9.235647914141293
2196,9,9,9,True,True,True,16.279348,16.19878976894691
2197,4,4,4,True,True,True,9.073619,9.191029185139923
2198,2,2,2,True,True,True,8.971892,8.788703663547823
2199,6,6,6,True,True,True,22.33365,22.336009461961133
2200,2,2,2,True,True,True,16.947695,16.6665361169832
2201,4,4,4,True,True,True,17.846365,18.045519593579236
2202,4,4,4,True,True,True,23.26831,23.28797086282492
2203,8,8,8,True,True,True,15.231255,15.49664517430961
2204,0,0,0,True,True,True,18.54771,18.461567387604656
2205,4,4,4,True,True,True,19.14735,19.12631304485722
2206,4,4,4,True,True,True,22.70723,22.73562733807805
2207,5,5,5,True,True,True,28.310219,28.430179134479857
2208,8,8,8,True,True,True,17.603592,17.810196077780517
2209,0,0,0,True,True,True,15.258967,15.024254731792874
2210,6,6,6,True,True,True,10.472576,10.405831808050644
2211,8,8,8,True,True,True,19.968672,20.13904604703287
2212,9,9,9,True,True,True,12.989159,12.939081396449959
2213,8,8,8,True,True,True,20.370335,20.652835253696203
2214,5,5,5,True,True,True,22.66036,22.66147607590427
2215,6,6,6,True,True,True,28.91213,28.636230990347205
2216,9,9,9,True,True,True,14.11973,14.068184870036976
2217,0,0,0,True,True,True,21.046568,21.052784513166834
